gametype,SOTA,horizon,num_iterations,average_time,number_of_beliefs,leader_value_b0,follower_value_b0,density,gap
stackelberg,False,3,2,0.9795470237731934,14,-32.5,-52.0,0.1,19.5
stackelberg,False,3,3,0.9795470237731934,14,-32.5,-52.0,0.1,19.5
stackelberg,False,3,4,0.9795470237731934,14,-32.5,-52.0,0.1,19.5
stackelberg,False,3,5,0.9795470237731934,14,-32.5,-52.0,0.1,19.5
stackelberg,False,4,1,1.3633978366851807,19,-40.0,-66.5,0.1,26.5
stackelberg,False,4,2,1.3633978366851807,19,-40.0,-66.5,0.1,26.5
stackelberg,False,4,3,1.3633978366851807,19,-40.0,-66.5,0.1,26.5
stackelberg,False,4,4,1.3633978366851807,19,-40.0,-66.5,0.1,26.5
stackelberg,False,4,5,1.3633978366851807,19,-40.0,-66.5,0.1,26.5
stackelberg,False,5,1,1.842710018157959,24,-47.5,-81.0,0.1,33.5
stackelberg,False,5,2,1.842710018157959,24,-47.5,-81.0,0.1,33.5
stackelberg,False,5,3,1.842710018157959,24,-47.5,-81.0,0.1,33.5
stackelberg,False,5,4,1.842710018157959,24,-47.5,-81.0,0.1,33.5
stackelberg,False,5,5,1.842710018157959,24,-47.5,-81.0,0.1,33.5
zerosum,True,1,1,0.4219169616699219,4,-17.24376791035278,-17.24376791035278,0.1,0.0
zerosum,True,1,2,0.4219169616699219,4,-17.24376791035278,-17.24376791035278,0.1,0.0
zerosum,True,1,3,0.4219169616699219,4,-17.24376791035278,-17.24376791035278,0.1,0.0
zerosum,True,1,4,0.4219169616699219,4,-17.24376791035278,-17.24376791035278,0.1,0.0
zerosum,True,1,5,0.4219169616699219,4,-17.24376791035278,-17.24376791035278,0.1,0.0
zerosum,True,2,1,0.939337968826294,9,-21.69176842256725,-21.69176842256725,0.1,0.0
zerosum,True,2,2,0.939337968826294,9,-21.69176842256725,-21.69176842256725,0.1,0.0
zerosum,True,2,3,0.939337968826294,9,-21.69176842256725,-21.69176842256725,0.1,0.0
zerosum,True,2,4,0.939337968826294,9,-21.69176842256725,-21.69176842256725,0.1,0.0
zerosum,True,2,5,0.939337968826294,9,-21.69176842256725,-21.69176842256725,0.1,0.0
zerosum,True,3,1,1.4866759777069092,14,-25.86368764013061,-25.86368764013061,0.1,0.0
zerosum,True,3,2,1.4866759777069092,14,-25.86368764013061,-25.86368764013061,0.1,0.0
zerosum,True,3,3,1.4866759777069092,14,-25.86368764013061,-25.86368764013061,0.1,0.0
zerosum,True,3,4,1.4866759777069092,14,-25.86368764013061,-25.86368764013061,0.1,0.0
zerosum,True,3,5,1.4866759777069092,14,-25.86368764013061,-25.86368764013061,0.1,0.0
zerosum,True,4,1,2.0185351371765137,19,-30.152919158432262,-30.152919158432262,0.1,0.0
zerosum,True,4,2,2.0185351371765137,19,-30.152919158432262,-30.152919158432262,0.1,0.0
zerosum,True,4,3,2.0185351371765137,19,-30.152919158432262,-30.152919158432262,0.1,0.0
zerosum,True,4,4,2.0185351371765137,19,-30.152919158432262,-30.152919158432262,0.1,0.0
zerosum,True,4,5,2.0185351371765137,19,-30.152919158432262,-30.152919158432262,0.1,0.0
zerosum,True,5,1,2.659670114517212,24,-34.348929770498486,-34.348929770498486,0.1,0.0
zerosum,True,5,2,2.659670114517212,24,-34.348929770498486,-34.348929770498486,0.1,0.0
zerosum,True,5,3,2.659670114517212,24,-34.348929770498486,-34.348929770498486,0.1,0.0
zerosum,True,5,4,2.659670114517212,24,-34.348929770498486,-34.348929770498486,0.1,0.0
zerosum,True,5,5,2.659670114517212,24,-34.348929770498486,-34.348929770498486,0.1,0.0
zerosum,False,1,1,0.24023008346557617,4,-15.0,15.0,0.1,30.0
zerosum,False,1,2,0.24023008346557617,4,-15.0,15.0,0.1,30.0
zerosum,False,1,3,0.24023008346557617,4,-15.0,15.0,0.1,30.0
zerosum,False,1,4,0.24023008346557617,4,-15.0,15.0,0.1,30.0
zerosum,False,1,5,0.24023008346557617,4,-15.0,15.0,0.1,30.0
zerosum,False,2,1,0.5347490310668945,9,-22.5,22.5,0.1,45.0
zerosum,False,2,2,0.5347490310668945,9,-22.5,22.5,0.1,45.0
zerosum,False,2,3,0.5347490310668945,9,-22.5,22.5,0.1,45.0
zerosum,False,2,4,0.5347490310668945,9,-22.5,22.5,0.1,45.0
zerosum,False,2,5,0.5347490310668945,9,-22.5,22.5,0.1,45.0
zerosum,False,3,1,0.931420087814331,14,-32.5,32.5,0.1,65.0
zerosum,False,3,2,0.931420087814331,14,-32.5,32.5,0.1,65.0
zerosum,False,3,3,0.931420087814331,14,-32.5,32.5,0.1,65.0
zerosum,False,3,4,0.931420087814331,14,-32.5,32.5,0.1,65.0
zerosum,False,3,5,0.931420087814331,14,-32.5,32.5,0.1,65.0
zerosum,False,4,1,1.3111088275909424,19,-40.0,40.0,0.1,80.0
zerosum,False,4,2,1.3111088275909424,19,-40.0,40.0,0.1,80.0
zerosum,False,4,3,1.3111088275909424,19,-40.0,40.0,0.1,80.0
zerosum,False,4,4,1.3111088275909424,19,-40.0,40.0,0.1,80.0
zerosum,False,4,5,1.3111088275909424,19,-40.0,40.0,0.1,80.0
zerosum,False,5,1,1.7846159934997559,24,-47.5,47.5,0.1,95.0
zerosum,False,5,2,1.7846159934997559,24,-47.5,47.5,0.1,95.0
zerosum,False,5,3,1.7846159934997559,24,-47.5,47.5,0.1,95.0
zerosum,False,5,4,1.7846159934997559,24,-47.5,47.5,0.1,95.0
zerosum,False,5,5,1.7846159934997559,24,-47.5,47.5,0.1,95.0
