gametype,SOTA,horizon,num_iterations,average_time,number_of_beliefs,leader_value_b0,follower_value_b0,density,gap
cooperative,False,4,8,1.7411959171295166,5,0.37,0.37,0.1,0.0
cooperative,False,4,9,1.7411959171295166,5,0.37,0.37,0.1,0.0
cooperative,False,4,10,1.7411959171295166,5,0.37,0.37,0.1,0.0
cooperative,False,5,1,2.2316231727600098,6,0.37,0.37,0.1,0.0
cooperative,False,5,2,2.2316231727600098,6,0.37,0.37,0.1,0.0
cooperative,False,5,3,2.2316231727600098,6,0.37,0.37,0.1,0.0
cooperative,False,5,4,2.2316231727600098,6,0.37,0.37,0.1,0.0
cooperative,False,5,5,2.2316231727600098,6,0.37,0.37,0.1,0.0
cooperative,False,5,6,2.2316231727600098,6,0.37,0.37,0.1,0.0
cooperative,False,5,7,2.2316231727600098,6,0.37,0.37,0.1,0.0
cooperative,False,5,8,2.2316231727600098,6,0.37,0.37,0.1,0.0
cooperative,False,5,9,2.2316231727600098,6,0.37,0.37,0.1,0.0
cooperative,False,5,10,2.2316231727600098,6,0.37,0.37,0.1,0.0
cooperative,False,6,1,2.4540319442749023,7,0.37,0.37,0.1,0.0
cooperative,False,6,2,2.4540319442749023,7,0.37,0.37,0.1,0.0
cooperative,False,6,3,2.4540319442749023,7,0.37,0.37,0.1,0.0
cooperative,False,6,4,2.4540319442749023,7,0.37,0.37,0.1,0.0
cooperative,False,6,5,2.4540319442749023,7,0.37,0.37,0.1,0.0
cooperative,False,6,6,2.4540319442749023,7,0.37,0.37,0.1,0.0
cooperative,False,6,7,2.4540319442749023,7,0.37,0.37,0.1,0.0
cooperative,False,6,8,2.4540319442749023,7,0.37,0.37,0.1,0.0
cooperative,False,6,9,2.4540319442749023,7,0.37,0.37,0.1,0.0
cooperative,False,6,10,2.4540319442749023,7,0.37,0.37,0.1,0.0
cooperative,False,7,1,2.8183810710906982,8,0.37,0.37,0.1,0.0
cooperative,False,7,2,2.8183810710906982,8,0.37,0.37,0.1,0.0
cooperative,False,7,3,2.8183810710906982,8,0.37,0.37,0.1,0.0
cooperative,False,7,4,2.8183810710906982,8,0.37,0.37,0.1,0.0
cooperative,False,7,5,2.8183810710906982,8,0.37,0.37,0.1,0.0
cooperative,False,7,6,2.8183810710906982,8,0.37,0.37,0.1,0.0
cooperative,False,7,7,2.8183810710906982,8,0.37,0.37,0.1,0.0
cooperative,False,7,8,2.8183810710906982,8,0.37,0.37,0.1,0.0
cooperative,False,7,9,2.8183810710906982,8,0.37,0.37,0.1,0.0
cooperative,False,7,10,2.8183810710906982,8,0.37,0.37,0.1,0.0
cooperative,False,8,1,3.1911938190460205,9,0.37,0.37,0.1,0.0
cooperative,False,8,2,3.1911938190460205,9,0.37,0.37,0.1,0.0
cooperative,False,8,3,3.1911938190460205,9,0.37,0.37,0.1,0.0
cooperative,False,8,4,3.1911938190460205,9,0.37,0.37,0.1,0.0
cooperative,False,8,5,3.1911938190460205,9,0.37,0.37,0.1,0.0
cooperative,False,8,6,3.1911938190460205,9,0.37,0.37,0.1,0.0
cooperative,False,8,7,3.1911938190460205,9,0.37,0.37,0.1,0.0
cooperative,False,8,8,3.1911938190460205,9,0.37,0.37,0.1,0.0
cooperative,False,8,9,3.1911938190460205,9,0.37,0.37,0.1,0.0
cooperative,False,8,10,3.1911938190460205,9,0.37,0.37,0.1,0.0
cooperative,False,9,1,3.4019808769226074,10,0.37,0.37,0.1,0.0
cooperative,False,9,2,3.4019808769226074,10,0.37,0.37,0.1,0.0
cooperative,False,9,3,3.4019808769226074,10,0.37,0.37,0.1,0.0
cooperative,False,9,4,3.4019808769226074,10,0.37,0.37,0.1,0.0
cooperative,False,9,5,3.4019808769226074,10,0.37,0.37,0.1,0.0
cooperative,False,9,6,3.4019808769226074,10,0.37,0.37,0.1,0.0
cooperative,False,9,7,3.4019808769226074,10,0.37,0.37,0.1,0.0
cooperative,False,9,8,3.4019808769226074,10,0.37,0.37,0.1,0.0
cooperative,False,9,9,3.4019808769226074,10,0.37,0.37,0.1,0.0
cooperative,False,9,10,3.4019808769226074,10,0.37,0.37,0.1,0.0
cooperative,False,10,1,3.8620102405548096,11,0.37,0.37,0.1,0.0
cooperative,False,10,2,3.8620102405548096,11,0.37,0.37,0.1,0.0
cooperative,False,10,3,3.8620102405548096,11,0.37,0.37,0.1,0.0
cooperative,False,10,4,3.8620102405548096,11,0.37,0.37,0.1,0.0
cooperative,False,10,5,3.8620102405548096,11,0.37,0.37,0.1,0.0
cooperative,False,10,6,3.8620102405548096,11,0.37,0.37,0.1,0.0
cooperative,False,10,7,3.8620102405548096,11,0.37,0.37,0.1,0.0
cooperative,False,10,8,3.8620102405548096,11,0.37,0.37,0.1,0.0
cooperative,False,10,9,3.8620102405548096,11,0.37,0.37,0.1,0.0
cooperative,False,10,10,3.8620102405548096,11,0.37,0.37,0.1,0.0
stackelberg,True,1,1,0.5191540718078613,2,0.37,1.0,0.1,0.63
stackelberg,True,1,2,0.5191540718078613,2,0.37,1.0,0.1,0.63
stackelberg,True,1,3,0.5191540718078613,2,0.37,1.0,0.1,0.63
stackelberg,True,1,4,0.5191540718078613,2,0.37,1.0,0.1,0.63
stackelberg,True,1,5,0.5191540718078613,2,0.37,1.0,0.1,0.63
stackelberg,True,1,6,0.5191540718078613,2,0.37,1.0,0.1,0.63
stackelberg,True,1,7,0.5191540718078613,2,0.37,1.0,0.1,0.63
stackelberg,True,1,8,0.5191540718078613,2,0.37,1.0,0.1,0.63
stackelberg,True,1,9,0.5191540718078613,2,0.37,1.0,0.1,0.63
stackelberg,True,1,10,0.5191540718078613,2,0.37,1.0,0.1,0.63
stackelberg,True,2,1,0.7684884071350098,3,0.37,1.0,0.1,0.63
stackelberg,True,2,2,0.7684884071350098,3,0.37,1.0,0.1,0.63
stackelberg,True,2,3,0.7684884071350098,3,0.37,1.0,0.1,0.63
stackelberg,True,2,4,0.7684884071350098,3,0.37,1.0,0.1,0.63
stackelberg,True,2,5,0.7684884071350098,3,0.37,1.0,0.1,0.63
stackelberg,True,2,6,0.7684884071350098,3,0.37,1.0,0.1,0.63
stackelberg,True,2,7,0.7684884071350098,3,0.37,1.0,0.1,0.63
stackelberg,True,2,8,0.7684884071350098,3,0.37,1.0,0.1,0.63
stackelberg,True,2,9,0.7684884071350098,3,0.37,1.0,0.1,0.63
stackelberg,True,2,10,0.7684884071350098,3,0.37,1.0,0.1,0.63
stackelberg,True,3,1,1.0421438217163086,4,0.37,1.0,0.1,0.63
stackelberg,True,3,2,1.0421438217163086,4,0.37,1.0,0.1,0.63
stackelberg,True,3,3,1.0421438217163086,4,0.37,1.0,0.1,0.63
stackelberg,True,3,4,1.0421438217163086,4,0.37,1.0,0.1,0.63
stackelberg,True,3,5,1.0421438217163086,4,0.37,1.0,0.1,0.63
stackelberg,True,3,6,1.0421438217163086,4,0.37,1.0,0.1,0.63
